datetime,generationPower,year,month,day,hour,minute,dayofweek,dayofyear,time_idx,date
2024-06-01 23:50:00,9705.45,2024,6,1,23,50,5,153,1560.0,2024-06-01
2024-06-01 23:55:00,10236.31,2024,6,1,23,55,5,153,1565.0,2024-06-01
2024-06-02 00:00:00,10438.74,2024,6,2,0,0,6,154,1570.0,2024-06-02
2024-06-02 00:05:00,10995.35,2024,6,2,0,5,6,154,1575.0,2024-06-02
2024-06-02 00:10:00,12720.93,2024,6,2,0,10,6,154,1580.0,2024-06-02
2024-06-02 00:15:00,13014.94,2024,6,2,0,15,6,154,1585.0,2024-06-02
2024-06-02 00:20:00,8540.54,2024,6,2,0,20,6,154,1590.0,2024-06-02
2024-06-02 00:25:00,7709.49,2024,6,2,0,25,6,154,1595.0,2024-06-02
2024-06-02 00:30:00,8546.36,2024,6,2,0,30,6,154,1600.0,2024-06-02
2024-06-02 00:35:00,8802.67,2024,6,2,0,35,6,154,1605.0,2024-06-02
2024-06-02 00:40:00,8262.59,2024,6,2,0,40,6,154,1610.0,2024-06-02
2024-06-02 00:45:00,8363.49,2024,6,2,0,45,6,154,1615.0,2024-06-02
2024-06-02 00:50:00,8284.75,2024,6,2,0,50,6,154,1620.0,2024-06-02
2024-06-02 00:55:00,7578.96,2024,6,2,0,55,6,154,1625.0,2024-06-02
2024-06-02 01:00:00,7720.59,2024,6,2,1,0,6,154,1630.0,2024-06-02
2024-06-02 01:05:00,7446.85,2024,6,2,1,5,6,154,1635.0,2024-06-02
2024-06-02 01:10:00,8779.12,2024,6,2,1,10,6,154,1640.0,2024-06-02
2024-06-02 01:15:00,10421.22,2024,6,2,1,15,6,154,1645.0,2024-06-02
2024-06-02 01:20:00,21424.59,2024,6,2,1,20,6,154,1650.0,2024-06-02
2024-06-02 01:25:00,11340.64,2024,6,2,1,25,6,154,1655.0,2024-06-02
2024-06-02 01:30:00,17098.23,2024,6,2,1,30,6,154,1660.0,2024-06-02
2024-06-02 01:35:00,20457.32,2024,6,2,1,35,6,154,1665.0,2024-06-02
2024-06-02 01:40:00,21903.53,2024,6,2,1,40,6,154,1670.0,2024-06-02
2024-06-02 01:45:00,22393.49,2024,6,2,1,45,6,154,1675.0,2024-06-02
2024-06-02 01:50:00,13299.72,2024,6,2,1,50,6,154,1680.0,2024-06-02
2024-06-02 01:55:00,22981.31,2024,6,2,1,55,6,154,1685.0,2024-06-02
2024-06-02 02:00:00,22000.75,2024,6,2,2,0,6,154,1690.0,2024-06-02
2024-06-02 02:05:00,17065.03,2024,6,2,2,5,6,154,1695.0,2024-06-02
2024-06-02 02:10:00,22085.23,2024,6,2,2,10,6,154,1700.0,2024-06-02
2024-06-02 02:15:00,22693.07,2024,6,2,2,15,6,154,1705.0,2024-06-02
2024-06-02 02:20:00,22739.36,2024,6,2,2,20,6,154,1710.0,2024-06-02
2024-06-02 02:25:00,22815.26,2024,6,2,2,25,6,154,1715.0,2024-06-02
2024-06-02 02:30:00,22904.11,2024,6,2,2,30,6,154,1720.0,2024-06-02
2024-06-02 02:35:00,23045.93,2024,6,2,2,35,6,154,1725.0,2024-06-02
2024-06-02 02:40:00,23499.33,2024,6,2,2,40,6,154,1730.0,2024-06-02
2024-06-02 02:45:00,23604.51,2024,6,2,2,45,6,154,1735.0,2024-06-02
2024-06-02 02:50:00,24004.97,2024,6,2,2,50,6,154,1740.0,2024-06-02
2024-06-02 02:55:00,24161.4,2024,6,2,2,55,6,154,1745.0,2024-06-02
2024-06-02 03:00:00,24134.32,2024,6,2,3,0,6,154,1750.0,2024-06-02
2024-06-02 03:05:00,24784.48,2024,6,2,3,5,6,154,1755.0,2024-06-02
2024-06-02 03:10:00,24981.23,2024,6,2,3,10,6,154,1760.0,2024-06-02
2024-06-02 03:15:00,25114.39,2024,6,2,3,15,6,154,1765.0,2024-06-02
2024-06-02 03:20:00,25188.96,2024,6,2,3,20,6,154,1770.0,2024-06-02
2024-06-02 03:25:00,25639.89,2024,6,2,3,25,6,154,1775.0,2024-06-02
2024-06-02 03:30:00,25914.06,2024,6,2,3,30,6,154,1780.0,2024-06-02
2024-06-02 03:35:00,25673.99,2024,6,2,3,35,6,154,1785.0,2024-06-02
2024-06-02 03:40:00,26009.2,2024,6,2,3,40,6,154,1790.0,2024-06-02
2024-06-02 03:45:00,26082.89,2024,6,2,3,45,6,154,1795.0,2024-06-02
2024-06-02 03:50:00,26504.54,2024,6,2,3,50,6,154,1800.0,2024-06-02
2024-06-02 03:55:00,26674.34,2024,6,2,3,55,6,154,1805.0,2024-06-02
2024-06-02 04:00:00,26526.78,2024,6,2,4,0,6,154,1810.0,2024-06-02
2024-06-02 04:05:00,26470.9,2024,6,2,4,5,6,154,1815.0,2024-06-02
2024-06-02 04:10:00,26163.62,2024,6,2,4,10,6,154,1820.0,2024-06-02
2024-06-02 04:15:00,26536.74,2024,6,2,4,15,6,154,1825.0,2024-06-02
2024-06-02 04:20:00,26502.87,2024,6,2,4,20,6,154,1830.0,2024-06-02
2024-06-02 04:25:00,26875.29,2024,6,2,4,25,6,154,1835.0,2024-06-02
2024-06-02 04:30:00,26767.7,2024,6,2,4,30,6,154,1840.0,2024-06-02
2024-06-02 04:35:00,26999.92,2024,6,2,4,35,6,154,1845.0,2024-06-02
2024-06-02 04:40:00,26986.46,2024,6,2,4,40,6,154,1850.0,2024-06-02
2024-06-02 04:45:00,28323.5,2024,6,2,4,45,6,154,1855.0,2024-06-02
2024-06-02 04:50:00,17637.05,2024,6,2,4,50,6,154,1860.0,2024-06-02
2024-06-02 04:55:00,28805.24,2024,6,2,4,55,6,154,1865.0,2024-06-02
2024-06-02 05:00:00,11430.44,2024,6,2,5,0,6,154,1870.0,2024-06-02
2024-06-02 05:05:00,12486.77,2024,6,2,5,5,6,154,1875.0,2024-06-02
2024-06-02 05:10:00,28208.38,2024,6,2,5,10,6,154,1880.0,2024-06-02
2024-06-02 05:15:00,27110.31,2024,6,2,5,15,6,154,1885.0,2024-06-02
2024-06-02 05:20:00,26858.79,2024,6,2,5,20,6,154,1890.0,2024-06-02
2024-06-02 05:25:00,26161.3,2024,6,2,5,25,6,154,1895.0,2024-06-02
2024-06-02 05:30:00,26002.16,2024,6,2,5,30,6,154,1900.0,2024-06-02
2024-06-02 05:35:00,26273.68,2024,6,2,5,35,6,154,1905.0,2024-06-02
2024-06-02 05:40:00,26121.69,2024,6,2,5,40,6,154,1910.0,2024-06-02
2024-06-02 05:45:00,26206.55,2024,6,2,5,45,6,154,1915.0,2024-06-02
2024-06-02 05:50:00,26136.97,2024,6,2,5,50,6,154,1920.0,2024-06-02
2024-06-02 05:55:00,25529.51,2024,6,2,5,55,6,154,1925.0,2024-06-02
2024-06-02 06:00:00,25704.85,2024,6,2,6,0,6,154,1930.0,2024-06-02
2024-06-02 06:05:00,24999.24,2024,6,2,6,5,6,154,1935.0,2024-06-02
2024-06-02 06:10:00,25807.43,2024,6,2,6,10,6,154,1940.0,2024-06-02
2024-06-02 06:15:00,25224.31,2024,6,2,6,15,6,154,1945.0,2024-06-02
2024-06-02 06:20:00,20972.24,2024,6,2,6,20,6,154,1950.0,2024-06-02
2024-06-02 06:25:00,23748.39,2024,6,2,6,25,6,154,1955.0,2024-06-02
2024-06-02 06:30:00,23635.98,2024,6,2,6,30,6,154,1960.0,2024-06-02
2024-06-02 06:35:00,23568.61,2024,6,2,6,35,6,154,1965.0,2024-06-02
2024-06-02 06:40:00,23153.14,2024,6,2,6,40,6,154,1970.0,2024-06-02
2024-06-02 06:45:00,22787.26,2024,6,2,6,45,6,154,1975.0,2024-06-02
2024-06-02 06:50:00,21692.34,2024,6,2,6,50,6,154,1980.0,2024-06-02
2024-06-02 06:55:00,22639.79,2024,6,2,6,55,6,154,1985.0,2024-06-02
2024-06-02 07:00:00,16435.84,2024,6,2,7,0,6,154,1990.0,2024-06-02
2024-06-02 07:05:00,22722.21,2024,6,2,7,5,6,154,1995.0,2024-06-02
2024-06-02 07:10:00,22378.24,2024,6,2,7,10,6,154,2000.0,2024-06-02
2024-06-02 07:15:00,22836.56,2024,6,2,7,15,6,154,2005.0,2024-06-02
2024-06-02 07:20:00,13116.82,2024,6,2,7,20,6,154,2010.0,2024-06-02
2024-06-02 07:25:00,23935.3,2024,6,2,7,25,6,154,2015.0,2024-06-02
2024-06-02 07:30:00,15375.52,2024,6,2,7,30,6,154,2020.0,2024-06-02
2024-06-02 07:35:00,19384.7,2024,6,2,7,35,6,154,2025.0,2024-06-02
2024-06-02 07:40:00,21057.14,2024,6,2,7,40,6,154,2030.0,2024-06-02
2024-06-02 07:45:00,15339.44,2024,6,2,7,45,6,154,2035.0,2024-06-02
2024-06-02 07:50:00,20243.19,2024,6,2,7,50,6,154,2040.0,2024-06-02
2024-06-02 07:55:00,18417.97,2024,6,2,7,55,6,154,2045.0,2024-06-02
2024-06-02 08:00:00,17580.34,2024,6,2,8,0,6,154,2050.0,2024-06-02
2024-06-02 08:05:00,17708.22,2024,6,2,8,5,6,154,2055.0,2024-06-02
2024-06-02 08:10:00,15875.15,2024,6,2,8,10,6,154,2060.0,2024-06-02
2024-06-02 08:15:00,11346.13,2024,6,2,8,15,6,154,2065.0,2024-06-02
2024-06-02 08:20:00,10837.64,2024,6,2,8,20,6,154,2070.0,2024-06-02
2024-06-02 08:25:00,16111.8,2024,6,2,8,25,6,154,2075.0,2024-06-02
2024-06-02 08:30:00,15500.47,2024,6,2,8,30,6,154,2080.0,2024-06-02
2024-06-02 08:35:00,9082.22,2024,6,2,8,35,6,154,2085.0,2024-06-02
2024-06-02 08:40:00,7886.54,2024,6,2,8,40,6,154,2090.0,2024-06-02
2024-06-02 08:45:00,9864.0,2024,6,2,8,45,6,154,2095.0,2024-06-02
2024-06-02 08:50:00,13535.3,2024,6,2,8,50,6,154,2100.0,2024-06-02
2024-06-02 08:55:00,12157.41,2024,6,2,8,55,6,154,2105.0,2024-06-02
2024-06-02 09:00:00,10920.33,2024,6,2,9,0,6,154,2110.0,2024-06-02
2024-06-02 09:05:00,9698.87,2024,6,2,9,5,6,154,2115.0,2024-06-02
2024-06-02 09:10:00,6448.92,2024,6,2,9,10,6,154,2120.0,2024-06-02
2024-06-02 09:15:00,9318.8,2024,6,2,9,15,6,154,2125.0,2024-06-02
2024-06-02 09:20:00,6663.3,2024,6,2,9,20,6,154,2130.0,2024-06-02
2024-06-02 09:25:00,4105.91,2024,6,2,9,25,6,154,2135.0,2024-06-02
2024-06-02 09:30:00,4498.78,2024,6,2,9,30,6,154,2140.0,2024-06-02
2024-06-02 09:35:00,4119.82,2024,6,2,9,35,6,154,2145.0,2024-06-02
2024-06-02 09:40:00,3491.23,2024,6,2,9,40,6,154,2150.0,2024-06-02
2024-06-02 09:45:00,2929.8,2024,6,2,9,45,6,154,2155.0,2024-06-02
2024-06-02 09:50:00,2931.07,2024,6,2,9,50,6,154,2160.0,2024-06-02
2024-06-02 09:55:00,2916.27,2024,6,2,9,55,6,154,2165.0,2024-06-02
2024-06-02 10:00:00,2783.29,2024,6,2,10,0,6,154,2170.0,2024-06-02
2024-06-02 10:05:00,2624.45,2024,6,2,10,5,6,154,2175.0,2024-06-02
2024-06-02 10:10:00,2302.88,2024,6,2,10,10,6,154,2180.0,2024-06-02
2024-06-02 10:15:00,2272.58,2024,6,2,10,15,6,154,2185.0,2024-06-02
2024-06-02 10:20:00,2577.98,2024,6,2,10,20,6,154,2190.0,2024-06-02
2024-06-02 10:25:00,2576.6,2024,6,2,10,25,6,154,2195.0,2024-06-02
2024-06-02 10:30:00,2419.41,2024,6,2,10,30,6,154,2200.0,2024-06-02
2024-06-02 10:35:00,2358.12,2024,6,2,10,35,6,154,2205.0,2024-06-02
2024-06-02 10:40:00,2240.72,2024,6,2,10,40,6,154,2210.0,2024-06-02
2024-06-02 10:45:00,2084.78,2024,6,2,10,45,6,154,2215.0,2024-06-02
2024-06-02 10:50:00,1794.06,2024,6,2,10,50,6,154,2220.0,2024-06-02
2024-06-02 10:55:00,1546.39,2024,6,2,10,55,6,154,2225.0,2024-06-02
2024-06-02 11:00:00,1430.12,2024,6,2,11,0,6,154,2230.0,2024-06-02
2024-06-02 11:05:00,1363.91,2024,6,2,11,5,6,154,2235.0,2024-06-02
2024-06-02 11:10:00,1334.96,2024,6,2,11,10,6,154,2240.0,2024-06-02
2024-06-02 11:15:00,1306.24,2024,6,2,11,15,6,154,2245.0,2024-06-02
2024-06-02 11:20:00,1281.19,2024,6,2,11,20,6,154,2250.0,2024-06-02
2024-06-02 11:25:00,1305.52,2024,6,2,11,25,6,154,2255.0,2024-06-02
2024-06-02 11:30:00,0.0,2024,6,2,11,30,6,154,2260.0,2024-06-02
2024-06-02 11:35:00,0.0,2024,6,2,11,35,6,154,2265.0,2024-06-02
2024-06-02 11:40:00,0.0,2024,6,2,11,40,6,154,2270.0,2024-06-02
2024-06-02 11:45:00,0.0,2024,6,2,11,45,6,154,2275.0,2024-06-02
2024-06-02 11:50:00,0.0,2024,6,2,11,50,6,154,2280.0,2024-06-02
2024-06-02 11:55:00,0.0,2024,6,2,11,55,6,154,2285.0,2024-06-02
2024-06-02 12:00:00,0.0,2024,6,2,12,0,6,154,2290.0,2024-06-02
2024-06-02 12:05:00,0.0,2024,6,2,12,5,6,154,2295.0,2024-06-02
2024-06-02 12:10:00,0.0,2024,6,2,12,10,6,154,2300.0,2024-06-02
2024-06-02 12:15:00,0.0,2024,6,2,12,15,6,154,2305.0,2024-06-02
2024-06-02 12:20:00,0.0,2024,6,2,12,20,6,154,2310.0,2024-06-02
2024-06-02 12:25:00,0.0,2024,6,2,12,25,6,154,2315.0,2024-06-02
2024-06-02 12:30:00,0.0,2024,6,2,12,30,6,154,2320.0,2024-06-02
2024-06-02 12:35:00,0.0,2024,6,2,12,35,6,154,2325.0,2024-06-02
2024-06-02 12:40:00,0.0,2024,6,2,12,40,6,154,2330.0,2024-06-02
2024-06-02 12:45:00,0.0,2024,6,2,12,45,6,154,2335.0,2024-06-02
2024-06-02 12:50:00,0.0,2024,6,2,12,50,6,154,2340.0,2024-06-02
2024-06-02 12:55:00,0.0,2024,6,2,12,55,6,154,2345.0,2024-06-02
2024-06-02 13:00:00,0.0,2024,6,2,13,0,6,154,2350.0,2024-06-02
2024-06-02 13:05:00,0.0,2024,6,2,13,5,6,154,2355.0,2024-06-02
2024-06-02 13:10:00,0.0,2024,6,2,13,10,6,154,2360.0,2024-06-02
2024-06-02 13:15:00,0.0,2024,6,2,13,15,6,154,2365.0,2024-06-02
2024-06-02 13:20:00,0.0,2024,6,2,13,20,6,154,2370.0,2024-06-02
2024-06-02 13:25:00,0.0,2024,6,2,13,25,6,154,2375.0,2024-06-02
2024-06-02 13:30:00,0.0,2024,6,2,13,30,6,154,2380.0,2024-06-02
2024-06-02 13:35:00,0.0,2024,6,2,13,35,6,154,2385.0,2024-06-02
2024-06-02 13:40:00,0.0,2024,6,2,13,40,6,154,2390.0,2024-06-02
2024-06-02 13:45:00,0.0,2024,6,2,13,45,6,154,2395.0,2024-06-02
2024-06-02 13:50:00,0.0,2024,6,2,13,50,6,154,2400.0,2024-06-02
2024-06-02 13:55:00,0.0,2024,6,2,13,55,6,154,2405.0,2024-06-02
2024-06-02 14:00:00,0.0,2024,6,2,14,0,6,154,2410.0,2024-06-02
2024-06-02 14:05:00,0.0,2024,6,2,14,5,6,154,2415.0,2024-06-02
2024-06-02 14:10:00,0.0,2024,6,2,14,10,6,154,2420.0,2024-06-02
2024-06-02 14:15:00,0.0,2024,6,2,14,15,6,154,2425.0,2024-06-02
2024-06-02 14:20:00,0.0,2024,6,2,14,20,6,154,2430.0,2024-06-02
2024-06-02 14:25:00,0.0,2024,6,2,14,25,6,154,2435.0,2024-06-02
2024-06-02 14:30:00,0.0,2024,6,2,14,30,6,154,2440.0,2024-06-02
2024-06-02 14:35:00,0.0,2024,6,2,14,35,6,154,2445.0,2024-06-02
2024-06-02 14:40:00,0.0,2024,6,2,14,40,6,154,2450.0,2024-06-02
2024-06-02 14:45:00,0.0,2024,6,2,14,45,6,154,2455.0,2024-06-02
2024-06-02 14:50:00,0.0,2024,6,2,14,50,6,154,2460.0,2024-06-02
2024-06-02 14:55:00,0.0,2024,6,2,14,55,6,154,2465.0,2024-06-02
2024-06-02 15:00:00,0.0,2024,6,2,15,0,6,154,2470.0,2024-06-02
2024-06-02 15:05:00,0.0,2024,6,2,15,5,6,154,2475.0,2024-06-02
2024-06-02 15:10:00,0.0,2024,6,2,15,10,6,154,2480.0,2024-06-02
2024-06-02 15:15:00,0.0,2024,6,2,15,15,6,154,2485.0,2024-06-02
2024-06-02 15:20:00,0.0,2024,6,2,15,20,6,154,2490.0,2024-06-02
2024-06-02 15:25:00,0.0,2024,6,2,15,25,6,154,2495.0,2024-06-02
2024-06-02 15:30:00,0.0,2024,6,2,15,30,6,154,2500.0,2024-06-02
2024-06-02 15:35:00,0.0,2024,6,2,15,35,6,154,2505.0,2024-06-02
2024-06-02 15:40:00,0.0,2024,6,2,15,40,6,154,2510.0,2024-06-02
2024-06-02 15:45:00,0.0,2024,6,2,15,45,6,154,2515.0,2024-06-02
2024-06-02 15:50:00,0.0,2024,6,2,15,50,6,154,2520.0,2024-06-02
2024-06-02 15:55:00,0.0,2024,6,2,15,55,6,154,2525.0,2024-06-02
2024-06-02 16:00:00,0.0,2024,6,2,16,0,6,154,2530.0,2024-06-02
2024-06-02 16:05:00,0.0,2024,6,2,16,5,6,154,2535.0,2024-06-02
2024-06-02 16:10:00,0.0,2024,6,2,16,10,6,154,2540.0,2024-06-02
2024-06-02 16:15:00,0.0,2024,6,2,16,15,6,154,2545.0,2024-06-02
2024-06-02 16:20:00,0.0,2024,6,2,16,20,6,154,2550.0,2024-06-02
2024-06-02 16:25:00,0.0,2024,6,2,16,25,6,154,2555.0,2024-06-02
2024-06-02 16:30:00,0.0,2024,6,2,16,30,6,154,2560.0,2024-06-02
2024-06-02 16:35:00,0.0,2024,6,2,16,35,6,154,2565.0,2024-06-02
2024-06-02 16:40:00,0.0,2024,6,2,16,40,6,154,2570.0,2024-06-02
2024-06-02 16:45:00,0.0,2024,6,2,16,45,6,154,2575.0,2024-06-02
2024-06-02 16:50:00,0.0,2024,6,2,16,50,6,154,2580.0,2024-06-02
2024-06-02 16:55:00,0.0,2024,6,2,16,55,6,154,2585.0,2024-06-02
2024-06-02 17:00:00,0.0,2024,6,2,17,0,6,154,2590.0,2024-06-02
2024-06-02 17:05:00,0.0,2024,6,2,17,5,6,154,2595.0,2024-06-02
2024-06-02 17:10:00,0.0,2024,6,2,17,10,6,154,2600.0,2024-06-02
2024-06-02 17:15:00,0.0,2024,6,2,17,15,6,154,2605.0,2024-06-02
2024-06-02 17:20:00,0.0,2024,6,2,17,20,6,154,2610.0,2024-06-02
2024-06-02 17:25:00,0.0,2024,6,2,17,25,6,154,2615.0,2024-06-02
2024-06-02 17:30:00,0.0,2024,6,2,17,30,6,154,2620.0,2024-06-02
2024-06-02 17:35:00,0.0,2024,6,2,17,35,6,154,2625.0,2024-06-02
2024-06-02 17:40:00,0.0,2024,6,2,17,40,6,154,2630.0,2024-06-02
2024-06-02 17:45:00,0.0,2024,6,2,17,45,6,154,2635.0,2024-06-02
2024-06-02 17:50:00,0.0,2024,6,2,17,50,6,154,2640.0,2024-06-02
2024-06-02 17:55:00,0.0,2024,6,2,17,55,6,154,2645.0,2024-06-02
2024-06-02 18:00:00,0.0,2024,6,2,18,0,6,154,2650.0,2024-06-02
2024-06-02 18:05:00,0.0,2024,6,2,18,5,6,154,2655.0,2024-06-02
2024-06-02 18:10:00,0.0,2024,6,2,18,10,6,154,2660.0,2024-06-02
2024-06-02 18:15:00,0.0,2024,6,2,18,15,6,154,2665.0,2024-06-02
2024-06-02 18:20:00,0.0,2024,6,2,18,20,6,154,2670.0,2024-06-02
2024-06-02 18:25:00,0.0,2024,6,2,18,25,6,154,2675.0,2024-06-02
2024-06-02 18:30:00,0.0,2024,6,2,18,30,6,154,2680.0,2024-06-02
2024-06-02 18:35:00,0.0,2024,6,2,18,35,6,154,2685.0,2024-06-02
2024-06-02 18:40:00,0.0,2024,6,2,18,40,6,154,2690.0,2024-06-02
2024-06-02 18:45:00,0.0,2024,6,2,18,45,6,154,2695.0,2024-06-02
2024-06-02 18:50:00,0.0,2024,6,2,18,50,6,154,2700.0,2024-06-02
2024-06-02 18:55:00,0.0,2024,6,2,18,55,6,154,2705.0,2024-06-02
2024-06-02 19:00:00,0.0,2024,6,2,19,0,6,154,2710.0,2024-06-02
2024-06-02 19:05:00,0.0,2024,6,2,19,5,6,154,2715.0,2024-06-02
2024-06-02 19:10:00,0.0,2024,6,2,19,10,6,154,2720.0,2024-06-02
2024-06-02 19:15:00,0.0,2024,6,2,19,15,6,154,2725.0,2024-06-02
2024-06-02 19:20:00,0.0,2024,6,2,19,20,6,154,2730.0,2024-06-02
2024-06-02 19:25:00,0.0,2024,6,2,19,25,6,154,2735.0,2024-06-02
2024-06-02 19:30:00,0.0,2024,6,2,19,30,6,154,2740.0,2024-06-02
2024-06-02 19:35:00,0.0,2024,6,2,19,35,6,154,2745.0,2024-06-02
2024-06-02 19:40:00,0.0,2024,6,2,19,40,6,154,2750.0,2024-06-02
2024-06-02 19:45:00,0.0,2024,6,2,19,45,6,154,2755.0,2024-06-02
2024-06-02 19:50:00,0.0,2024,6,2,19,50,6,154,2760.0,2024-06-02
2024-06-02 19:55:00,0.0,2024,6,2,19,55,6,154,2765.0,2024-06-02
2024-06-02 20:00:00,0.0,2024,6,2,20,0,6,154,2770.0,2024-06-02
2024-06-02 20:05:00,0.0,2024,6,2,20,5,6,154,2775.0,2024-06-02
2024-06-02 20:10:00,0.0,2024,6,2,20,10,6,154,2780.0,2024-06-02
2024-06-02 20:15:00,0.0,2024,6,2,20,15,6,154,2785.0,2024-06-02
2024-06-02 20:20:00,0.0,2024,6,2,20,20,6,154,2790.0,2024-06-02
2024-06-02 20:25:00,0.0,2024,6,2,20,25,6,154,2795.0,2024-06-02
2024-06-02 20:30:00,0.0,2024,6,2,20,30,6,154,2800.0,2024-06-02
2024-06-02 20:35:00,0.0,2024,6,2,20,35,6,154,2805.0,2024-06-02
2024-06-02 20:40:00,0.0,2024,6,2,20,40,6,154,2810.0,2024-06-02
2024-06-02 20:45:00,0.0,2024,6,2,20,45,6,154,2815.0,2024-06-02
2024-06-02 20:50:00,0.0,2024,6,2,20,50,6,154,2820.0,2024-06-02
2024-06-02 20:55:00,0.0,2024,6,2,20,55,6,154,2825.0,2024-06-02
2024-06-02 21:00:00,0.0,2024,6,2,21,0,6,154,2830.0,2024-06-02
2024-06-02 21:05:00,0.0,2024,6,2,21,5,6,154,2835.0,2024-06-02
2024-06-02 21:10:00,0.0,2024,6,2,21,10,6,154,2840.0,2024-06-02
2024-06-02 21:15:00,0.0,2024,6,2,21,15,6,154,2845.0,2024-06-02
2024-06-02 21:20:00,0.0,2024,6,2,21,20,6,154,2850.0,2024-06-02
2024-06-02 21:25:00,0.0,2024,6,2,21,25,6,154,2855.0,2024-06-02
2024-06-02 21:30:00,0.0,2024,6,2,21,30,6,154,2860.0,2024-06-02
2024-06-02 21:35:00,0.0,2024,6,2,21,35,6,154,2865.0,2024-06-02
2024-06-02 21:40:00,0.0,2024,6,2,21,40,6,154,2870.0,2024-06-02
2024-06-02 21:45:00,0.0,2024,6,2,21,45,6,154,2875.0,2024-06-02
2024-06-02 21:50:00,0.0,2024,6,2,21,50,6,154,2880.0,2024-06-02
2024-06-02 21:55:00,0.0,2024,6,2,21,55,6,154,2885.0,2024-06-02
2024-06-02 22:00:00,0.0,2024,6,2,22,0,6,154,2890.0,2024-06-02
2024-06-02 22:05:00,0.0,2024,6,2,22,5,6,154,2895.0,2024-06-02
2024-06-02 22:10:00,0.0,2024,6,2,22,10,6,154,2900.0,2024-06-02
2024-06-02 22:15:00,0.0,2024,6,2,22,15,6,154,2905.0,2024-06-02
2024-06-02 22:20:00,0.0,2024,6,2,22,20,6,154,2910.0,2024-06-02
2024-06-02 22:25:00,0.0,2024,6,2,22,25,6,154,2915.0,2024-06-02
2024-06-02 22:30:00,0.0,2024,6,2,22,30,6,154,2920.0,2024-06-02
2024-06-02 22:35:00,0.0,2024,6,2,22,35,6,154,2925.0,2024-06-02
2024-06-02 22:40:00,0.0,2024,6,2,22,40,6,154,2930.0,2024-06-02
2024-06-02 22:45:00,1410.92,2024,6,2,22,45,6,154,2935.0,2024-06-02
2024-06-02 22:50:00,1342.59,2024,6,2,22,50,6,154,2940.0,2024-06-02
2024-06-02 22:55:00,0.0,2024,6,2,22,55,6,154,2945.0,2024-06-02
2024-06-02 23:00:00,1259.16,2024,6,2,23,0,6,154,2950.0,2024-06-02
2024-06-02 23:05:00,1346.17,2024,6,2,23,5,6,154,2955.0,2024-06-02
2024-06-02 23:10:00,0.0,2024,6,2,23,10,6,154,2960.0,2024-06-02
2024-06-02 23:15:00,1385.88,2024,6,2,23,15,6,154,2965.0,2024-06-02
2024-06-02 23:20:00,0.0,2024,6,2,23,20,6,154,2970.0,2024-06-02
2024-06-02 23:25:00,1297.75,2024,6,2,23,25,6,154,2975.0,2024-06-02
2024-06-02 23:30:00,1323.76,2024,6,2,23,30,6,154,2980.0,2024-06-02
2024-06-02 23:35:00,159.75,2024,6,2,23,35,6,154,2985.0,2024-06-02
2024-06-02 23:40:00,1342.7,2024,6,2,23,40,6,154,2990.0,2024-06-02
2024-06-02 23:45:00,1367.18,2024,6,2,23,45,6,154,2995.0,2024-06-02
2024-06-02 23:50:00,1350.07,2024,6,2,23,50,6,154,3000.0,2024-06-02
2024-06-02 23:55:00,1343.44,2024,6,2,23,55,6,154,3005.0,2024-06-02
2024-06-03 00:00:00,1342.44,2024,6,3,0,0,0,155,3010.0,2024-06-03
2024-06-03 00:05:00,1364.47,2024,6,3,0,5,0,155,3015.0,2024-06-03
2024-06-03 00:10:00,1386.7,2024,6,3,0,10,0,155,3020.0,2024-06-03
2024-06-03 00:15:00,1375.9,2024,6,3,0,15,0,155,3025.0,2024-06-03
2024-06-03 00:20:00,1393.81,2024,6,3,0,20,0,155,3030.0,2024-06-03
2024-06-03 00:25:00,1371.25,2024,6,3,0,25,0,155,3035.0,2024-06-03
2024-06-03 00:30:00,1350.91,2024,6,3,0,30,0,155,3040.0,2024-06-03
2024-06-03 00:35:00,1465.67,2024,6,3,0,35,0,155,3045.0,2024-06-03
2024-06-03 00:40:00,1595.11,2024,6,3,0,40,0,155,3050.0,2024-06-03
2024-06-03 00:45:00,1772.7,2024,6,3,0,45,0,155,3055.0,2024-06-03
2024-06-03 00:50:00,1844.99,2024,6,3,0,50,0,155,3060.0,2024-06-03
2024-06-03 00:55:00,2517.17,2024,6,3,0,55,0,155,3065.0,2024-06-03
2024-06-03 01:00:00,2750.14,2024,6,3,1,0,0,155,3070.0,2024-06-03
2024-06-03 01:05:00,2503.16,2024,6,3,1,5,0,155,3075.0,2024-06-03
2024-06-03 01:10:00,2480.53,2024,6,3,1,10,0,155,3080.0,2024-06-03
2024-06-03 01:15:00,2712.46,2024,6,3,1,15,0,155,3085.0,2024-06-03
2024-06-03 01:20:00,3760.15,2024,6,3,1,20,0,155,3090.0,2024-06-03
2024-06-03 01:25:00,4237.65,2024,6,3,1,25,0,155,3095.0,2024-06-03
2024-06-03 01:30:00,4296.6,2024,6,3,1,30,0,155,3100.0,2024-06-03
2024-06-03 01:35:00,4709.77,2024,6,3,1,35,0,155,3105.0,2024-06-03
2024-06-03 01:40:00,5023.39,2024,6,3,1,40,0,155,3110.0,2024-06-03
2024-06-03 01:45:00,4894.77,2024,6,3,1,45,0,155,3115.0,2024-06-03
2024-06-03 01:50:00,4907.74,2024,6,3,1,50,0,155,3120.0,2024-06-03
